,iso2,year,cases,sex,age
22990,YU,2004,125.0,Male,35-44
23010,ZA,1999,1834.0,Male,35-44
23011,ZA,2000,2135.0,Male,35-44
23012,ZA,2001,3540.0,Male,35-44
23013,ZA,2002,13215.0,Male,35-44
23014,ZA,2003,17862.0,Male,35-44
23015,ZA,2004,19675.0,Male,35-44
23016,ZA,2005,19465.0,Male,35-44
23017,ZA,2006,19743.0,Male,35-44
23018,ZA,2007,20076.0,Male,35-44
23019,ZA,2008,20699.0,Male,35-44
23035,ZM,1995,1124.0,Male,35-44
23038,ZM,2000,3045.0,Male,35-44
23040,ZM,2002,2000.0,Male,35-44
23041,ZM,2003,2390.0,Male,35-44
23042,ZM,2004,2262.0,Male,35-44
23043,ZM,2005,2160.0,Male,35-44
23044,ZM,2006,1645.0,Male,35-44
23045,ZM,2007,1848.0,Male,35-44
23046,ZM,2008,2094.0,Male,35-44
23069,ZW,2002,1662.0,Male,35-44
23070,ZW,2003,2228.0,Male,35-44
23071,ZW,2004,2298.0,Male,35-44
23072,ZW,2005,1855.0,Male,35-44
23073,ZW,2006,1939.0,Male,35-44
23074,ZW,2007,0.0,Male,35-44
23075,ZW,2008,3316.0,Male,35-44
23082,AD,1996,1.0,Male,45-54
23083,AD,1997,2.0,Male,45-54
23084,AD,1998,0.0,Male,45-54
23085,AD,1999,1.0,Male,45-54
23086,AD,2000,0.0,Male,45-54
23087,AD,2001,1.0,Male,45-54
23088,AD,2002,0.0,Male,45-54
23089,AD,2003,2.0,Male,45-54
23090,AD,2004,1.0,Male,45-54
23091,AD,2005,0.0,Male,45-54
23092,AD,2006,0.0,Male,45-54
23094,AD,2008,1.0,Male,45-54
23111,AE,1999,4.0,Male,45-54
23112,AE,2000,5.0,Male,45-54
23114,AE,2002,6.0,Male,45-54
23115,AE,2003,3.0,Male,45-54
23116,AE,2004,3.0,Male,45-54
23118,AE,2006,3.0,Male,45-54
23119,AE,2007,4.0,Male,45-54
23120,AE,2008,5.0,Male,45-54
23133,AF,1997,5.0,Male,45-54
23134,AF,1998,89.0,Male,45-54
23135,AF,1999,34.0,Male,45-54
23136,AF,2000,129.0,Male,45-54
23137,AF,2001,204.0,Male,45-54
23138,AF,2002,246.0,Male,45-54
23139,AF,2003,256.0,Male,45-54
23140,AF,2004,358.0,Male,45-54
23141,AF,2005,453.0,Male,45-54
23142,AF,2006,572.0,Male,45-54
23143,AF,2007,566.0,Male,45-54
23144,AF,2008,570.0,Male,45-54
23159,AG,1996,1.0,Male,45-54
23163,AG,2000,0.0,Male,45-54
23165,AG,2002,0.0,Male,45-54
23166,AG,2003,0.0,Male,45-54
23168,AG,2005,1.0,Male,45-54
23170,AG,2007,1.0,Male,45-54
23171,AG,2008,1.0,Male,45-54
23190,AI,2004,0.0,Male,45-54
23207,AL,1995,19.0,Male,45-54
23209,AL,1997,25.0,Male,45-54
23210,AL,1998,18.0,Male,45-54
23211,AL,1999,19.0,Male,45-54
23212,AL,2000,24.0,Male,45-54
23213,AL,2001,19.0,Male,45-54
23214,AL,2002,19.0,Male,45-54
23215,AL,2003,16.0,Male,45-54
23216,AL,2004,24.0,Male,45-54
23217,AL,2005,31.0,Male,45-54
23218,AL,2006,21.0,Male,45-54
23219,AL,2007,24.0,Male,45-54
23220,AL,2008,19.0,Male,45-54
23236,AM,1995,10.0,Male,45-54
23237,AM,1996,43.0,Male,45-54
23238,AM,1997,51.0,Male,45-54
23239,AM,1998,39.0,Male,45-54
23240,AM,1999,76.0,Male,45-54
23241,AM,2000,63.0,Male,45-54
23242,AM,2001,54.0,Male,45-54
23243,AM,2002,93.0,Male,45-54
23244,AM,2003,104.0,Male,45-54
23245,AM,2004,62.0,Male,45-54
23246,AM,2005,84.0,Male,45-54
23247,AM,2006,98.0,Male,45-54
23248,AM,2007,92.0,Male,45-54
23249,AM,2008,87.0,Male,45-54
23250,AN,1996,1.0,Male,45-54
23251,AN,1997,0.0,Male,45-54
23252,AN,1998,0.0,Male,45-54
23253,AN,1999,1.0,Male,45-54
23254,AN,2000,0.0,Male,45-54
23255,AN,2001,0.0,Male,45-54
23256,AN,2002,2.0,Male,45-54
23257,AN,2003,0.0,Male,45-54
23258,AN,2004,3.0,Male,45-54
23260,AN,2006,1.0,Male,45-54
23278,AO,1995,224.0,Male,45-54
23279,AO,1996,469.0,Male,45-54
23280,AO,1997,507.0,Male,45-54
23281,AO,1998,470.0,Male,45-54
23282,AO,1999,518.0,Male,45-54
23283,AO,2000,482.0,Male,45-54
23284,AO,2001,420.0,Male,45-54
23285,AO,2002,1187.0,Male,45-54
23286,AO,2003,1090.0,Male,45-54
23287,AO,2004,1196.0,Male,45-54
23288,AO,2005,1255.0,Male,45-54
23289,AO,2006,1397.0,Male,45-54
23290,AO,2007,1357.0,Male,45-54
23291,AO,2008,1480.0,Male,45-54
23308,AR,1996,276.0,Male,45-54
23309,AR,1997,489.0,Male,45-54
23310,AR,1998,476.0,Male,45-54
23311,AR,1999,464.0,Male,45-54
23312,AR,2000,419.0,Male,45-54
23313,AR,2001,471.0,Male,45-54
23314,AR,2002,477.0,Male,45-54
23315,AR,2003,461.0,Male,45-54
23316,AR,2004,387.0,Male,45-54
23317,AR,2005,384.0,Male,45-54
23318,AR,2006,351.0,Male,45-54
23319,AR,2007,415.0,Male,45-54
23320,AR,2008,416.0,Male,45-54
23338,AS,1997,1.0,Male,45-54
23341,AS,2000,1.0,Male,45-54
23365,AT,1995,89.0,Male,45-54
23367,AT,1997,168.0,Male,45-54
23369,AT,1999,52.0,Male,45-54
23370,AT,2000,42.0,Male,45-54
23371,AT,2001,37.0,Male,45-54
23372,AT,2002,43.0,Male,45-54
23373,AT,2003,43.0,Male,45-54
23374,AT,2004,27.0,Male,45-54
23375,AT,2005,41.0,Male,45-54
23376,AT,2006,39.0,Male,45-54
23377,AT,2007,26.0,Male,45-54
23396,AU,1997,13.0,Male,45-54
23397,AU,1998,13.0,Male,45-54
23398,AU,1999,52.0,Male,45-54
23399,AU,2000,24.0,Male,45-54
23400,AU,2001,18.0,Male,45-54
23401,AU,2002,19.0,Male,45-54
23402,AU,2003,11.0,Male,45-54
23403,AU,2004,15.0,Male,45-54
23404,AU,2005,11.0,Male,45-54
23405,AU,2006,21.0,Male,45-54
23406,AU,2007,15.0,Male,45-54
23407,AU,2008,27.0,Male,45-54
23423,AZ,1995,6.0,Male,45-54
23424,AZ,1996,47.0,Male,45-54
23425,AZ,1997,89.0,Male,45-54
23426,AZ,1998,9.0,Male,45-54
23427,AZ,1999,184.0,Male,45-54
23428,AZ,2000,42.0,Male,45-54
23430,AZ,2002,190.0,Male,45-54
23431,AZ,2003,113.0,Male,45-54
23432,AZ,2004,167.0,Male,45-54
23433,AZ,2005,209.0,Male,45-54
23434,AZ,2006,120.0,Male,45-54
23452,BA,1995,140.0,Male,45-54
23453,BA,1996,51.0,Male,45-54
23454,BA,1997,66.0,Male,45-54
23455,BA,1998,75.0,Male,45-54
23456,BA,1999,89.0,Male,45-54
23457,BA,2000,66.0,Male,45-54
23458,BA,2001,89.0,Male,45-54
23459,BA,2002,69.0,Male,45-54
23460,BA,2003,52.0,Male,45-54
23461,BA,2004,82.0,Male,45-54
23462,BA,2005,78.0,Male,45-54
23463,BA,2006,53.0,Male,45-54
23464,BA,2007,0.0,Male,45-54
23465,BA,2008,84.0,Male,45-54
23480,BB,1996,1.0,Male,45-54
23484,BB,2000,0.0,Male,45-54
23485,BB,2001,0.0,Male,45-54
23486,BB,2002,1.0,Male,45-54
23488,BB,2004,6.0,Male,45-54
23491,BB,2007,5.0,Male,45-54
23492,BB,2008,0.0,Male,45-54
23508,BD,1995,748.0,Male,45-54
23509,BD,1996,908.0,Male,45-54
23510,BD,1997,3926.0,Male,45-54
23511,BD,1998,4771.0,Male,45-54
23512,BD,1999,4748.0,Male,45-54
23513,BD,2000,4718.0,Male,45-54
23514,BD,2001,5172.0,Male,45-54
23515,BD,2002,5981.0,Male,45-54
23516,BD,2003,6947.0,Male,45-54
23517,BD,2004,8327.0,Male,45-54
23518,BD,2005,11038.0,Male,45-54
23519,BD,2006,13378.0,Male,45-54
23520,BD,2007,13307.0,Male,45-54
23521,BD,2008,13355.0,Male,45-54
23537,BE,1995,52.0,Male,45-54
23538,BE,1996,45.0,Male,45-54
23539,BE,1997,43.0,Male,45-54
23540,BE,1998,48.0,Male,45-54
23541,BE,1999,46.0,Male,45-54
23542,BE,2000,55.0,Male,45-54
23543,BE,2001,44.0,Male,45-54
23544,BE,2002,33.0,Male,45-54
23545,BE,2003,40.0,Male,45-54
23546,BE,2004,37.0,Male,45-54
23547,BE,2005,27.0,Male,45-54
23548,BE,2006,45.0,Male,45-54
23549,BE,2007,38.0,Male,45-54
23550,BE,2008,32.0,Male,45-54
23565,BF,1995,62.0,Male,45-54
23566,BF,1996,115.0,Male,45-54
23567,BF,1997,115.0,Male,45-54
23568,BF,1998,159.0,Male,45-54
23569,BF,1999,118.0,Male,45-54
23570,BF,2000,133.0,Male,45-54
23571,BF,2001,168.0,Male,45-54
23572,BF,2002,156.0,Male,45-54
23573,BF,2003,162.0,Male,45-54
23574,BF,2004,204.0,Male,45-54
23575,BF,2005,273.0,Male,45-54
23576,BF,2006,307.0,Male,45-54
23577,BF,2007,303.0,Male,45-54
23578,BF,2008,314.0,Male,45-54
23599,BG,2000,3.0,Male,45-54
23600,BG,2001,23.0,Male,45-54
23601,BG,2002,132.0,Male,45-54
23602,BG,2003,200.0,Male,45-54
23603,BG,2004,204.0,Male,45-54
23604,BG,2005,195.0,Male,45-54
23605,BG,2006,184.0,Male,45-54
23606,BG,2007,176.0,Male,45-54
23607,BG,2008,159.0,Male,45-54
23622,BH,1995,3.0,Male,45-54
23623,BH,1996,16.0,Male,45-54
23624,BH,1997,10.0,Male,45-54
23625,BH,1998,20.0,Male,45-54
23626,BH,1999,13.0,Male,45-54
23627,BH,2000,5.0,Male,45-54
23628,BH,2001,6.0,Male,45-54
23629,BH,2002,2.0,Male,45-54
23630,BH,2003,1.0,Male,45-54
23631,BH,2004,2.0,Male,45-54
23632,BH,2005,3.0,Male,45-54
23633,BH,2006,18.0,Male,45-54
23634,BH,2007,8.0,Male,45-54
23635,BH,2008,8.0,Male,45-54
23651,BI,1995,73.0,Male,45-54
23652,BI,1996,116.0,Male,45-54
23653,BI,1997,198.0,Male,45-54
23654,BI,1998,319.0,Male,45-54
23655,BI,1999,281.0,Male,45-54
23657,BI,2001,238.0,Male,45-54
23658,BI,2002,270.0,Male,45-54
23659,BI,2003,260.0,Male,45-54
23660,BI,2004,292.0,Male,45-54
23661,BI,2005,372.0,Male,45-54
23662,BI,2006,320.0,Male,45-54
23663,BI,2007,372.0,Male,45-54
23664,BI,2008,459.0,Male,45-54
23680,BJ,1995,176.0,Male,45-54
23681,BJ,1996,166.0,Male,45-54
23682,BJ,1997,180.0,Male,45-54
23683,BJ,1998,205.0,Male,45-54
23684,BJ,1999,207.0,Male,45-54
23685,BJ,2000,213.0,Male,45-54
23687,BJ,2002,231.0,Male,45-54
23688,BJ,2003,188.0,Male,45-54
23689,BJ,2004,229.0,Male,45-54
23690,BJ,2005,270.0,Male,45-54
23691,BJ,2006,247.0,Male,45-54
23693,BJ,2008,284.0,Male,45-54
23716,BM,2004,0.0,Male,45-54
23736,BN,1999,11.0,Male,45-54
23737,BN,2000,5.0,Male,45-54
23739,BN,2002,6.0,Male,45-54
23740,BN,2003,8.0,Male,45-54
23741,BN,2004,16.0,Male,45-54
23742,BN,2005,12.0,Male,45-54
23743,BN,2006,13.0,Male,45-54
23744,BN,2007,21.0,Male,45-54
23745,BN,2008,21.0,Male,45-54
23762,BO,1996,525.0,Male,45-54
23763,BO,1997,485.0,Male,45-54
23764,BO,1998,488.0,Male,45-54
23765,BO,1999,482.0,Male,45-54
23766,BO,2000,466.0,Male,45-54
23767,BO,2001,489.0,Male,45-54
23768,BO,2002,417.0,Male,45-54
23769,BO,2003,438.0,Male,45-54
23770,BO,2004,431.0,Male,45-54
23771,BO,2005,391.0,Male,45-54
23772,BO,2006,390.0,Male,45-54
23773,BO,2007,348.0,Male,45-54
23774,BO,2008,391.0,Male,45-54
23793,BR,1999,4630.0,Male,45-54
23794,BR,2000,8623.0,Male,45-54
23795,BR,2001,4285.0,Male,45-54
23796,BR,2002,4834.0,Male,45-54
23797,BR,2003,4863.0,Male,45-54
23798,BR,2004,5157.0,Male,45-54
23799,BR,2005,5259.0,Male,45-54
23800,BR,2006,5042.0,Male,45-54
23801,BR,2007,4878.0,Male,45-54
23802,BR,2008,4854.0,Male,45-54
23818,BS,1995,4.0,Male,45-54
23819,BS,1996,5.0,Male,45-54
23820,BS,1997,5.0,Male,45-54
23821,BS,1998,5.0,Male,45-54
23822,BS,1999,6.0,Male,45-54
23823,BS,2000,4.0,Male,45-54
23825,BS,2002,7.0,Male,45-54
23826,BS,2003,3.0,Male,45-54
23827,BS,2004,9.0,Male,45-54
23829,BS,2007,4.0,Male,45-54
23830,BS,2008,7.0,Male,45-54
23846,BT,1995,35.0,Male,45-54
23847,BT,1996,22.0,Male,45-54
23848,BT,1997,21.0,Male,45-54
23849,BT,1998,24.0,Male,45-54
23850,BT,1999,29.0,Male,45-54
23851,BT,2000,24.0,Male,45-54
23852,BT,2001,32.0,Male,45-54
23853,BT,2002,26.0,Male,45-54
23854,BT,2003,25.0,Male,45-54
23855,BT,2004,27.0,Male,45-54
23856,BT,2005,23.0,Male,45-54
23857,BT,2006,20.0,Male,45-54
23858,BT,2007,26.0,Male,45-54
23859,BT,2008,18.0,Male,45-54
23877,BW,1997,244.0,Male,45-54
23879,BW,1999,274.0,Male,45-54
23880,BW,2000,267.0,Male,45-54
23881,BW,2001,288.0,Male,45-54
23882,BW,2002,244.0,Male,45-54
23883,BW,2003,244.0,Male,45-54
23884,BW,2004,271.0,Male,45-54
23885,BW,2005,272.0,Male,45-54
23886,BW,2006,289.0,Male,45-54
23887,BW,2007,263.0,Male,45-54
23888,BW,2008,220.0,Male,45-54
23911,BY,2002,159.0,Male,45-54
23912,BY,2003,226.0,Male,45-54
23913,BY,2004,235.0,Male,45-54
23914,BY,2005,287.0,Male,45-54
23915,BY,2006,260.0,Male,45-54
23916,BY,2007,244.0,Male,45-54
23917,BY,2008,261.0,Male,45-54
23933,BZ,1995,0.0,Male,45-54
23934,BZ,1996,2.0,Male,45-54
23935,BZ,1997,10.0,Male,45-54
23938,BZ,2000,6.0,Male,45-54
23939,BZ,2001,7.0,Male,45-54
23940,BZ,2002,11.0,Male,45-54
23941,BZ,2003,3.0,Male,45-54
23942,BZ,2004,6.0,Male,45-54
23943,BZ,2005,8.0,Male,45-54
23944,BZ,2006,5.0,Male,45-54
23945,BZ,2007,7.0,Male,45-54
23946,BZ,2008,9.0,Male,45-54
23947,CA,1980,100.0,Male,45-54
23948,CA,1981,87.0,Male,45-54
23949,CA,1982,90.0,Male,45-54
23950,CA,1983,90.0,Male,45-54
23951,CA,1984,68.0,Male,45-54
23952,CA,1985,77.0,Male,45-54
23953,CA,1986,59.0,Male,45-54
23954,CA,1987,49.0,Male,45-54
23955,CA,1988,52.0,Male,45-54
23956,CA,1989,54.0,Male,45-54
23957,CA,1990,40.0,Male,45-54
23958,CA,1991,37.0,Male,45-54
23959,CA,1992,41.0,Male,45-54
23960,CA,1993,43.0,Male,45-54
23961,CA,1994,43.0,Male,45-54
23962,CA,1995,34.0,Male,45-54
23963,CA,1996,31.0,Male,45-54
23964,CA,1997,30.0,Male,45-54
23965,CA,1998,31.0,Male,45-54
23966,CA,1999,36.0,Male,45-54
23967,CA,2000,41.0,Male,45-54
23968,CA,2001,40.0,Male,45-54
23969,CA,2002,34.0,Male,45-54
23970,CA,2003,32.0,Male,45-54
23971,CA,2004,32.0,Male,45-54
23972,CA,2005,40.0,Male,45-54
23973,CA,2006,42.0,Male,45-54
23974,CA,2007,50.0,Male,45-54
23975,CA,2008,53.0,Male,45-54
23991,CD,1995,1184.0,Male,45-54
23992,CD,1996,998.0,Male,45-54
23993,CD,1997,996.0,Male,45-54
23994,CD,1998,2002.0,Male,45-54
23995,CD,1999,2250.0,Male,45-54
23996,CD,2000,2549.0,Male,45-54
23997,CD,2001,2876.0,Male,45-54
23998,CD,2002,3065.0,Male,45-54
23999,CD,2003,3776.0,Male,45-54
24000,CD,2004,4442.0,Male,45-54
24001,CD,2005,5022.0,Male,45-54
24002,CD,2006,5011.0,Male,45-54
24003,CD,2007,5341.0,Male,45-54
24004,CD,2008,5756.0,Male,45-54
24017,CF,1995,120.0,Male,45-54
24018,CF,1996,94.0,Male,45-54
24019,CF,1997,144.0,Male,45-54
24020,CF,1998,157.0,Male,45-54
24021,CF,1999,123.0,Male,45-54
24023,CF,2001,78.0,Male,45-54
24024,CF,2002,154.0,Male,45-54
24026,CF,2004,241.0,Male,45-54
24027,CF,2005,26.0,Male,45-54
24028,CF,2006,152.0,Male,45-54
24030,CF,2008,276.0,Male,45-54
24046,CG,1995,73.0,Male,45-54
24050,CG,1999,99.0,Male,45-54
24052,CG,2001,174.0,Male,45-54
24055,CG,2004,251.0,Male,45-54
24057,CG,2006,174.0,Male,45-54
24058,CG,2007,233.0,Male,45-54
24059,CG,2008,195.0,Male,45-54
24075,CH,1995,23.0,Male,45-54
24076,CH,1996,17.0,Male,45-54
24077,CH,1997,11.0,Male,45-54
24078,CH,1998,12.0,Male,45-54
24079,CH,1999,6.0,Male,45-54
24080,CH,2000,7.0,Male,45-54
24081,CH,2001,7.0,Male,45-54
24082,CH,2002,16.0,Male,45-54
24083,CH,2003,10.0,Male,45-54
24084,CH,2004,11.0,Male,45-54
24085,CH,2005,12.0,Male,45-54
24086,CH,2006,8.0,Male,45-54
24087,CH,2007,7.0,Male,45-54
24088,CH,2008,4.0,Male,45-54
24104,CI,1995,759.0,Male,45-54
24105,CI,1996,535.0,Male,45-54
24106,CI,1997,662.0,Male,45-54
24107,CI,1998,795.0,Male,45-54
24108,CI,1999,629.0,Male,45-54
24110,CI,2001,686.0,Male,45-54
24111,CI,2002,833.0,Male,45-54
24112,CI,2003,818.0,Male,45-54
24113,CI,2004,875.0,Male,45-54
24114,CI,2005,888.0,Male,45-54
24115,CI,2006,915.0,Male,45-54
24116,CI,2007,981.0,Male,45-54
24117,CI,2008,1121.0,Male,45-54
24118,CK,1980,1.0,Male,45-54
24119,CK,1981,0.0,Male,45-54
24120,CK,1982,2.0,Male,45-54
24121,CK,1983,0.0,Male,45-54
24122,CK,1984,1.0,Male,45-54
24123,CK,1985,2.0,Male,45-54
24124,CK,1986,0.0,Male,45-54
24125,CK,1987,0.0,Male,45-54
24127,CK,1989,0.0,Male,45-54
24129,CK,1991,0.0,Male,45-54
24130,CK,1992,1.0,Male,45-54
24131,CK,1993,2.0,Male,45-54
24132,CK,1994,0.0,Male,45-54
24133,CK,1995,0.0,Male,45-54
24134,CK,1996,0.0,Male,45-54
24135,CK,1997,0.0,Male,45-54
24136,CK,1998,0.0,Male,45-54
24138,CK,2000,0.0,Male,45-54
24139,CK,2001,0.0,Male,45-54
24140,CK,2002,0.0,Male,45-54
24141,CK,2003,0.0,Male,45-54
24142,CK,2004,0.0,Male,45-54
24143,CK,2005,0.0,Male,45-54
24144,CK,2006,0.0,Male,45-54
24162,CL,1995,155.0,Male,45-54
24163,CL,1996,207.0,Male,45-54
24164,CL,1997,165.0,Male,45-54
24166,CL,1999,206.0,Male,45-54
24167,CL,2000,150.0,Male,45-54
24168,CL,2001,190.0,Male,45-54
24169,CL,2002,193.0,Male,45-54
24170,CL,2003,183.0,Male,45-54
24171,CL,2004,187.0,Male,45-54
24172,CL,2005,162.0,Male,45-54
24173,CL,2006,197.0,Male,45-54
24174,CL,2007,169.0,Male,45-54
24175,CL,2008,167.0,Male,45-54
24191,CM,1995,287.0,Male,45-54
24192,CM,1996,178.0,Male,45-54
24193,CM,1997,269.0,Male,45-54
24194,CM,1998,262.0,Male,45-54
24195,CM,1999,433.0,Male,45-54
24196,CM,2000,284.0,Male,45-54
24197,CM,2001,322.0,Male,45-54
24198,CM,2002,619.0,Male,45-54
24199,CM,2003,788.0,Male,45-54
24200,CM,2004,928.0,Male,45-54
24201,CM,2005,1035.0,Male,45-54
24202,CM,2006,1080.0,Male,45-54
24203,CM,2007,1011.0,Male,45-54
24204,CM,2008,1135.0,Male,45-54
24218,CN,1995,13105.0,Male,45-54
24219,CN,1996,17024.0,Male,45-54
24220,CN,1997,20330.0,Male,45-54
24221,CN,1998,23483.0,Male,45-54
24222,CN,1999,24239.0,Male,45-54
24223,CN,2000,25593.0,Male,45-54
24224,CN,2001,25759.0,Male,45-54
24225,CN,2002,23884.0,Male,45-54
24226,CN,2003,32585.0,Male,45-54
24227,CN,2004,46256.0,Male,45-54
24228,CN,2005,54872.0,Male,45-54
24229,CN,2006,54301.0,Male,45-54
24230,CN,2007,54960.0,Male,45-54
24231,CN,2008,55740.0,Male,45-54
24251,CO,1999,1500.0,Male,45-54
24252,CO,2000,743.0,Male,45-54
24253,CO,2001,869.0,Male,45-54
24254,CO,2002,593.0,Male,45-54
24255,CO,2003,853.0,Male,45-54
24256,CO,2004,725.0,Male,45-54
24257,CO,2005,687.0,Male,45-54
24258,CO,2006,785.0,Male,45-54
24259,CO,2007,712.0,Male,45-54
24260,CO,2008,749.0,Male,45-54
24276,CR,1995,19.0,Male,45-54
24277,CR,1996,15.0,Male,45-54
24278,CR,1997,52.0,Male,45-54
24279,CR,1998,53.0,Male,45-54
24280,CR,1999,70.0,Male,45-54
24281,CR,2000,39.0,Male,45-54
24282,CR,2001,50.0,Male,45-54
24283,CR,2002,43.0,Male,45-54
24284,CR,2003,39.0,Male,45-54
24285,CR,2004,36.0,Male,45-54
24286,CR,2005,34.0,Male,45-54
24287,CR,2006,34.0,Male,45-54
24288,CR,2007,32.0,Male,45-54
24289,CR,2008,38.0,Male,45-54
24305,CU,1995,75.0,Male,45-54
24306,CU,1996,93.0,Male,45-54
24307,CU,1997,63.0,Male,45-54
24308,CU,1998,75.0,Male,45-54
24309,CU,1999,68.0,Male,45-54
24310,CU,2000,74.0,Male,45-54
24311,CU,2001,39.0,Male,45-54
24312,CU,2002,67.0,Male,45-54
24313,CU,2003,62.0,Male,45-54
24314,CU,2004,63.0,Male,45-54
24315,CU,2005,50.0,Male,45-54
24316,CU,2006,50.0,Male,45-54
24318,CU,2008,67.0,Male,45-54
24331,CV,1997,4.0,Male,45-54
24332,CV,1998,6.0,Male,45-54
24334,CV,2001,5.0,Male,45-54
24335,CV,2002,14.0,Male,45-54
24336,CV,2003,9.0,Male,45-54
24337,CV,2004,20.0,Male,45-54
24338,CV,2005,9.0,Male,45-54
24339,CV,2006,8.0,Male,45-54
24340,CV,2007,18.0,Male,45-54
24341,CV,2008,27.0,Male,45-54
24357,CY,1995,1.0,Male,45-54
24358,CY,1996,0.0,Male,45-54
24360,CY,1998,0.0,Male,45-54
24361,CY,1999,2.0,Male,45-54
24364,CY,2002,1.0,Male,45-54
24365,CY,2003,0.0,Male,45-54
24366,CY,2004,1.0,Male,45-54
24367,CY,2005,1.0,Male,45-54
24368,CY,2006,0.0,Male,45-54
24369,CY,2007,0.0,Male,45-54
24370,CY,2008,1.0,Male,45-54
24386,CZ,1995,88.0,Male,45-54
24387,CZ,1996,121.0,Male,45-54
24388,CZ,1997,94.0,Male,45-54
24389,CZ,1998,104.0,Male,45-54
24390,CZ,1999,98.0,Male,45-54
24391,CZ,2000,89.0,Male,45-54
24392,CZ,2001,85.0,Male,45-54
24393,CZ,2002,89.0,Male,45-54
24394,CZ,2003,67.0,Male,45-54
24395,CZ,2004,71.0,Male,45-54
24396,CZ,2005,55.0,Male,45-54
24397,CZ,2006,56.0,Male,45-54
24398,CZ,2007,63.0,Male,45-54
24399,CZ,2008,44.0,Male,45-54
24415,DE,1995,460.0,Male,45-54
24416,DE,1996,413.0,Male,45-54
24417,DE,1997,384.0,Male,45-54
24418,DE,1998,358.0,Male,45-54
24419,DE,1999,362.0,Male,45-54
24421,DE,2001,106.0,Male,45-54
24422,DE,2002,88.0,Male,45-54
24423,DE,2003,163.0,Male,45-54
24424,DE,2004,161.0,Male,45-54
24425,DE,2005,167.0,Male,45-54
24426,DE,2006,189.0,Male,45-54
24427,DE,2007,344.0,Male,45-54
24428,DE,2008,142.0,Male,45-54
24443,DJ,1996,77.0,Male,45-54
24444,DJ,1997,115.0,Male,45-54
24445,DJ,1998,81.0,Male,45-54
24446,DJ,1999,87.0,Male,45-54
24447,DJ,2000,67.0,Male,45-54
24448,DJ,2001,65.0,Male,45-54
24449,DJ,2002,58.0,Male,45-54
24450,DJ,2003,76.0,Male,45-54
24451,DJ,2004,68.0,Male,45-54
24452,DJ,2005,62.0,Male,45-54
24453,DJ,2006,63.0,Male,45-54
24454,DJ,2007,83.0,Male,45-54
24455,DJ,2008,93.0,Male,45-54
24471,DK,1995,18.0,Male,45-54
24472,DK,1996,13.0,Male,45-54
24473,DK,1997,16.0,Male,45-54
24474,DK,1998,18.0,Male,45-54
24475,DK,1999,21.0,Male,45-54
24476,DK,2000,16.0,Male,45-54
24477,DK,2001,15.0,Male,45-54
24478,DK,2002,14.0,Male,45-54
24479,DK,2003,22.0,Male,45-54
24480,DK,2004,27.0,Male,45-54
24481,DK,2005,23.0,Male,45-54
24482,DK,2006,27.0,Male,45-54
24483,DK,2007,29.0,Male,45-54
24484,DK,2008,24.0,Male,45-54
24501,DM,1996,1.0,Male,45-54
24502,DM,1997,1.0,Male,45-54
24503,DM,1998,1.0,Male,45-54
24507,DM,2006,0.0,Male,45-54
24508,DM,2007,0.0,Male,45-54
24509,DM,2008,2.0,Male,45-54
24526,DO,1996,79.0,Male,45-54
24527,DO,1997,145.0,Male,45-54
24528,DO,1998,130.0,Male,45-54
24529,DO,1999,238.0,Male,45-54
24530,DO,2000,173.0,Male,45-54
24532,DO,2002,145.0,Male,45-54
24533,DO,2003,194.0,Male,45-54
24534,DO,2004,180.0,Male,45-54
24535,DO,2005,228.0,Male,45-54
24536,DO,2006,207.0,Male,45-54
24537,DO,2007,209.0,Male,45-54
24538,DO,2008,198.0,Male,45-54
24555,DZ,1997,357.0,Male,45-54
24557,DZ,1999,706.0,Male,45-54
24558,DZ,2000,491.0,Male,45-54
24559,DZ,2001,401.0,Male,45-54
24560,DZ,2002,406.0,Male,45-54
24561,DZ,2003,429.0,Male,45-54
24562,DZ,2004,434.0,Male,45-54
24563,DZ,2005,473.0,Male,45-54
24564,DZ,2006,409.0,Male,45-54
24565,DZ,2007,494.0,Male,45-54
24566,DZ,2008,447.0,Male,45-54
24588,EC,2001,202.0,Male,45-54
24590,EC,2003,125.0,Male,45-54
24591,EC,2004,265.0,Male,45-54
24592,EC,2005,237.0,Male,45-54
24593,EC,2006,259.0,Male,45-54
24594,EC,2007,282.0,Male,45-54
24595,EC,2008,278.0,Male,45-54
24612,EE,1996,39.0,Male,45-54
24613,EE,1997,53.0,Male,45-54
24614,EE,1998,64.0,Male,45-54
24615,EE,1999,55.0,Male,45-54
24616,EE,2000,56.0,Male,45-54
24617,EE,2001,37.0,Male,45-54
24618,EE,2002,45.0,Male,45-54
24619,EE,2003,35.0,Male,45-54
24620,EE,2004,54.0,Male,45-54
24621,EE,2005,40.0,Male,45-54
24622,EE,2006,40.0,Male,45-54
24623,EE,2007,37.0,Male,45-54
24624,EE,2008,34.0,Male,45-54
24640,EG,1995,408.0,Male,45-54
24641,EG,1996,485.0,Male,45-54
24642,EG,1997,465.0,Male,45-54
24643,EG,1998,475.0,Male,45-54
24644,EG,1999,458.0,Male,45-54
24645,EG,2000,476.0,Male,45-54
24646,EG,2001,453.0,Male,45-54
24647,EG,2002,576.0,Male,45-54
24648,EG,2003,631.0,Male,45-54
24649,EG,2004,502.0,Male,45-54
